Fecha,Magnitud,Latitud,Longitud,Profundidad,Localizacion
2023-10-02,3.3,20.17,-99.03,9.1,"ACTOPAN, HGO"
2023-10-02,3.6,17.01,-99.89,5.6,"ACAPULCO, GRO"
2023-10-02,3.7,15.63,-92.8,126.9,"MAPASTEPEC, CHIS"
2023-10-02,3.6,17.25,-100.19,41.0,"ATOYAC DE ALVAREZ, GRO"
2023-10-02,3.3,31.36,-115.41,10.0,"SAN FELIPE, BC"
2023-10-02,3.1,16.42,-98.58,36.4,"OMETEPEC, GRO"
2023-10-02,3.8,16.64,-99.67,11.9,"SAN MARCOS, GRO"
2023-10-02,3.0,17.61,-100.26,63.2,"ATOYAC DE ALVAREZ, GRO"
2023-10-02,3.5,16.78,-95.93,3.3,"TLACOLULA, OAX"
2023-10-02,3.9,15.72,-92.62,170.9,"MAPASTEPEC, CHIS"
2023-10-02,3.1,16.23,-98.09,5.0,"PINOTEPA NACIONAL, OAX"
2023-10-02,3.5,18.09,-103.3,12.1,"COALCOMAN, MICH"
2023-10-02,3.3,16.98,-99.89,1.4,"ACAPULCO, GRO"
2023-10-02,3.2,16.22,-97.87,10.0,"PINOTEPA NACIONAL, OAX"
2023-10-02,3.5,14.96,-93.24,7.8,"MAPASTEPEC, CHIS"
2023-10-02,4.4,19.84,-105.6,15.0,"PUERTO VALLARTA, JAL"
2023-10-02,3.5,17.01,-99.89,2.2,"ACAPULCO, GRO"
2023-10-02,3.1,16.43,-98.09,37.8,"PINOTEPA NACIONAL, OAX"
2023-10-02,3.1,16.51,-98.47,6.4,"OMETEPEC, GRO"
2023-10-02,3.9,15.31,-94.84,16.6,"SALINA CRUZ, OAX"
2023-10-02,3.6,18.81,-104.47,4.9,"MANZANILLO, COL"
2023-10-02,3.3,30.45,-116.04,14.5,"LAZARO CARDENAS, BC"
2023-10-02,3.0,16.8,-99.34,35.7,"SAN MARCOS, GRO"
2023-10-02,3.6,18.06,-103.4,8.4,"COALCOMAN, MICH"
2023-10-02,3.6,19.38,-103.71,31.4,"VILLA DE ALVAREZ, COL"
2023-10-02,3.7,16.27,-94.58,91.7,"UNION HIDALGO, OAX"
2023-10-02,3.9,24.72,-109.19,16.3,"G LEYVA SOLANO (BENITO JUAREZ), SIN"
2023-10-02,3.7,16.94,-100.51,6.4,"ATOYAC DE ALVAREZ, GRO"
2023-10-02,3.8,15.17,-94.65,16.1,"SALINA CRUZ, OAX"
2023-10-02,3.5,14.63,-92.96,71.4,"HUIXTLA, CHIS"
2023-10-02,3.5,16.96,-100.53,6.0,"ATOYAC DE ALVAREZ, GRO"
2023-10-02,3.1,19.18,-104.03,27.6,"COQUIMATLAN, COL"
2023-10-02,3.5,31.5,-115.61,2.8,"SAN FELIPE, BC"
2023-10-02,3.9,15.43,-96.45,18.3,"S PEDRO POCHUTLA, OAX"
2023-10-02,3.4,19.37,-103.66,22.2,"VILLA DE ALVAREZ, COL"
2023-10-02,3.7,18.11,-103.31,7.1,"COALCOMAN, MICH"
2023-10-02,3.3,17.04,-94.58,120.0,"MATIAS ROMERO, OAX"
2023-10-02,3.5,16.01,-95.21,64.0,"SALINA CRUZ, OAX"
2023-10-02,3.6,17.87,-102.09,5.0,"CD LAZARO CARDENAS, MICH"
2023-10-02,3.6,16.12,-95.63,58.1,"SALINA CRUZ, OAX"
2023-10-02,3.8,15.37,-93.65,77.3,"PIJIJIAPAN, CHIS"
2023-10-02,3.4,18.63,-103.96,9.5,"TECOMAN, COL"
2023-10-02,4.0,16.11,-97.57,16.1,"RIO GRANDE, OAX"
2023-10-02,3.1,31.75,-116.15,9.4,"RODOLFO SANCHEZ T(MRO), BC"
2023-10-02,3.0,16.37,-97.92,28.5,"PINOTEPA NACIONAL, OAX"
2023-10-02,3.6,16.18,-95.23,8.7,"SALINA CRUZ, OAX"
2023-10-03,3.3,16.87,-94.45,107.4,"UNION HIDALGO, OAX"
2023-10-03,3.7,15.33,-94.35,16.2,"TONALA, CHIS"
2023-10-03,2.8,19.42,-104.27,51.8,"CASIMIRO CASTILLO, JAL"
2023-10-03,3.5,16.84,-99.67,16.2,"ACAPULCO, GRO"
2023-10-03,3.5,16.03,-98.81,8.4,"OMETEPEC, GRO"
2023-10-03,3.8,15.78,-96.94,6.8,"PUERTO ESCONDIDO, OAX"
2023-10-03,3.8,13.97,-92.14,63.2,"CD HIDALGO, CHIS"
2023-10-03,3.4,15.78,-97.67,17.2,"RIO GRANDE, OAX"
2023-10-03,3.1,17.33,-99.65,46.7,"CHILPANCINGO, GRO"
2023-10-03,3.7,16.07,-97.58,18.0,"RIO GRANDE, OAX"
2023-10-03,3.5,15.46,-98.77,10.3,"PINOTEPA NACIONAL, OAX"
2023-10-03,2.8,17.25,-100.03,19.6,"COYUCA DE BENITEZ, GRO"
2023-10-03,3.8,13.8,-92.81,20.4,"CD HIDALGO, CHIS"
2023-10-03,3.4,18.08,-103.36,3.4,"COALCOMAN, MICH"
2023-10-03,3.6,18.3,-103.63,7.2,"TECOMAN, COL"
2023-10-03,3.1,17.0,-98.62,45.3,"OMETEPEC, GRO"
2023-10-03,3.5,18.09,-103.21,11.2,"COALCOMAN, MICH"
2023-10-03,3.4,18.12,-103.27,5.0,"COALCOMAN, MICH"
2023-10-03,3.2,15.85,-97.56,15.3,"RIO GRANDE, OAX"
2023-10-03,3.8,24.03,-101.06,5.0,"MATEHUALA, SLP"
2023-10-03,3.2,18.55,-103.13,11.8,"COALCOMAN, MICH"
2023-10-03,2.9,17.18,-100.36,52.0,"ATOYAC DE ALVAREZ, GRO"
2023-10-03,3.0,16.21,-97.92,5.0,"PINOTEPA NACIONAL, OAX"
2023-10-03,3.2,18.85,-103.41,5.3,"COALCOMAN, MICH"
2023-10-03,3.7,16.84,-94.86,115.9,"MATIAS ROMERO, OAX"
2023-10-03,3.2,17.32,-95.03,50.7,"MATIAS ROMERO, OAX"
2023-10-03,3.3,16.38,-98.58,17.1,"OMETEPEC, GRO"
2023-10-03,3.3,16.03,-97.65,16.5,"RIO GRANDE, OAX"
2023-10-03,3.4,16.03,-97.65,15.0,"RIO GRANDE, OAX"
2023-10-03,3.2,19.2,-103.89,24.2,"COQUIMATLAN, COL"
2023-10-03,3.7,15.95,-94.35,86.2,"ARRIAGA , CHIS"
2023-10-03,4.2,14.87,-93.73,16.1,"PIJIJIAPAN, CHIS"
2023-10-03,4.0,15.9,-94.92,7.2,"SALINA CRUZ, OAX"
2023-10-03,1.7,22.79,-102.6,2.0,"ZACATECAS, ZAC"
2023-10-03,3.4,30.95,-114.26,7.2,"SAN FELIPE, BC"
2023-10-03,3.3,16.9,-99.08,11.6,"SAN MARCOS, GRO"
2023-10-03,3.1,16.94,-99.1,6.6,"SAN MARCOS, GRO"
2023-10-03,3.4,18.69,-103.27,8.5,"COALCOMAN, MICH"
2023-10-03,3.3,16.16,-98.29,2.1,"PINOTEPA NACIONAL, OAX"
2023-10-03,2.0,22.8,-102.59,2.0,"ZACATECAS, ZAC"
2023-10-03,3.6,17.3,-94.71,131.2,"MATIAS ROMERO, OAX"
2023-10-03,3.3,19.42,-104.49,63.6,"CASIMIRO CASTILLO, JAL"
2023-10-03,3.3,16.76,-99.17,22.3,"SAN MARCOS, GRO"
2023-10-03,3.3,30.82,-115.64,11.9,"VICENTE GUERRERO, BC"
2023-10-03,3.3,17.15,-100.0,52.6,"COYUCA DE BENITEZ, GRO"
2023-10-03,3.7,15.9,-95.08,16.4,"SALINA CRUZ, OAX"
2023-10-03,3.3,15.91,-97.74,16.1,"RIO GRANDE, OAX"
2023-10-03,4.0,16.91,-94.22,130.9,"CINTALAPA, CHIS"
2023-10-03,3.2,19.49,-103.8,21.4,"VILLA DE ALVAREZ, COL"
2023-10-03,3.8,19.51,-105.42,17.2,"CIHUATLAN, JAL"
2023-10-03,3.5,19.96,-105.63,16.0,"PUERTO VALLARTA, JAL"
2023-10-03,3.4,19.37,-104.15,6.6,"CASIMIRO CASTILLO, JAL"
2023-10-03,3.6,16.43,-98.91,13.5,"OMETEPEC, GRO"
2023-10-03,2.5,19.46,-103.89,26.1,"VILLA DE ALVAREZ, COL"
2023-10-03,3.8,17.66,-94.96,134.8,"SAYULA DE ALEMAN, VER"
2023-10-03,3.5,19.58,-105.4,18.4,"CIHUATLAN, JAL"
2023-10-03,3.4,19.22,-103.94,5.0,"COQUIMATLAN, COL"
2023-10-03,4.3,17.31,-94.94,135.5,"MATIAS ROMERO, OAX"
2023-10-03,3.2,19.52,-105.38,22.4,"CIHUATLAN, JAL"
2023-10-03,3.2,19.57,-105.34,31.1,"CIHUATLAN, JAL"
2023-10-03,3.4,15.99,-97.13,35.7,"PUERTO ESCONDIDO, OAX"
2023-10-03,3.5,16.29,-95.14,2.6,"S BLAS ATEMPA, OAX"
2023-10-03,3.5,32.4,-115.72,1.9,"SANTA ISABEL, BC"
2023-10-03,3.3,18.75,-104.39,2.0,"MANZANILLO, COL"
2023-10-03,3.8,16.46,-98.99,23.3,"SAN MARCOS, GRO"
2023-10-03,3.5,17.04,-94.58,129.7,"MATIAS ROMERO, OAX"
2023-10-03,3.0,17.11,-99.77,41.9,"ACAPULCO, GRO"
2023-10-03,3.4,19.4,-103.7,25.8,"VILLA DE ALVAREZ, COL"
2023-10-03,3.6,16.33,-95.19,2.0,"S BLAS ATEMPA, OAX"
2023-10-03,3.0,17.09,-99.58,40.0,"SAN MARCOS, GRO"
2023-10-03,3.1,16.45,-98.53,15.8,"OMETEPEC, GRO"
2023-10-03,3.5,17.25,-100.4,11.5,"ATOYAC DE ALVAREZ, GRO"
2023-10-03,3.5,16.0,-95.21,10.9,"SALINA CRUZ, OAX"
2023-10-04,3.8,18.13,-103.17,5.0,"COALCOMAN, MICH"
2023-10-04,3.7,18.08,-103.32,3.8,"COALCOMAN, MICH"
2023-10-04,3.9,17.46,-95.16,126.8,"SAYULA DE ALEMAN, VER"
2023-10-04,3.4,18.08,-103.39,8.9,"COALCOMAN, MICH"
2023-10-04,3.7,16.11,-97.59,14.7,"RIO GRANDE, OAX"
2023-10-04,3.7,15.98,-97.48,15.7,"RIO GRANDE, OAX"
2023-10-04,3.6,15.34,-92.31,170.8,"MOTOZINTLA, CHIS"
2023-10-04,3.6,17.2,-100.94,27.3,"TECPAN, GRO"
2023-10-04,3.7,15.99,-95.21,7.9,"SALINA CRUZ, OAX"
2023-10-04,3.4,18.04,-98.27,56.5,"ACATLAN DE OSORIO, PUE"
2023-10-04,3.8,15.35,-94.89,41.7,"SALINA CRUZ, OAX"
2023-10-04,3.1,18.09,-103.27,9.6,"COALCOMAN, MICH"
2023-10-04,3.2,31.15,-115.9,10.1,"VICENTE GUERRERO, BC"
2023-10-04,3.6,17.61,-95.16,125.6,"SAYULA DE ALEMAN, VER"
2023-10-04,3.3,17.84,-103.18,14.6,"LA MIRA, MICH"
2023-10-04,3.5,17.93,-103.27,10.7,"COALCOMAN, MICH"
2023-10-04,3.3,16.81,-93.85,157.2,"CINTALAPA, CHIS"
2023-10-04,3.9,15.33,-93.49,79.1,"PIJIJIAPAN, CHIS"
2023-10-04,3.5,15.92,-97.33,2.7,"RIO GRANDE, OAX"
2023-10-04,3.5,18.52,-103.61,31.4,"TECOMAN, COL"
2023-10-04,3.7,15.4,-98.28,15.8,"PINOTEPA NACIONAL, OAX"
2023-10-04,3.7,15.07,-94.29,16.7,"TONALA, CHIS"
2023-10-04,2.9,30.93,-115.16,11.2,"SAN FELIPE, BC"
2023-10-04,3.5,16.99,-100.03,4.0,"COYUCA DE BENITEZ, GRO"
2023-10-04,3.7,18.03,-102.38,15.9,"LA MIRA, MICH"
2023-10-04,3.2,16.12,-97.71,15.0,"RIO GRANDE, OAX"
2023-10-04,3.7,15.77,-93.84,60.6,"TONALA, CHIS"
2023-10-04,3.2,16.21,-98.39,11.2,"PINOTEPA NACIONAL, OAX"
2023-10-04,3.6,17.41,-94.7,143.5,"SAYULA DE ALEMAN, VER"
2023-10-04,3.1,16.11,-97.32,31.8,"RIO GRANDE, OAX"
2023-10-04,4.0,15.91,-97.05,39.2,"PUERTO ESCONDIDO, OAX"
2023-10-04,3.5,16.93,-100.0,26.0,"ACAPULCO, GRO"
2023-10-04,3.7,15.7,-95.15,116.0,"SALINA CRUZ, OAX"
2023-10-04,3.5,27.51,-111.55,9.1,"SANTA ROSALIA, BCS"
2023-10-04,3.8,16.41,-96.14,62.0,"MIAHUATLAN, OAX"
2023-10-04,3.5,15.65,-95.01,15.9,"SALINA CRUZ, OAX"
2023-10-04,3.8,17.36,-94.39,149.8,"LAS CHOAPAS, VER"
2023-10-04,3.3,16.24,-98.17,10.9,"PINOTEPA NACIONAL, OAX"
2023-10-04,3.3,17.24,-101.15,30.5,"PETATLAN, GRO"
2023-10-04,3.4,19.39,-104.11,2.3,"COQUIMATLAN, COL"
2023-10-04,3.5,17.36,-95.33,112.4,"MATIAS ROMERO, OAX"
2023-10-04,4.0,15.77,-95.39,14.7,"SALINA CRUZ, OAX"
2023-10-04,3.6,15.93,-97.66,16.1,"RIO GRANDE, OAX"
2023-10-04,4.0,16.9,-100.12,30.9,"COYUCA DE BENITEZ, GRO"
2023-10-04,3.7,14.81,-94.08,10.0,"PIJIJIAPAN, CHIS"
2023-10-04,3.6,30.83,-116.1,3.8,"VICENTE GUERRERO, BC"
2023-10-04,3.6,15.89,-94.01,92.8,"TONALA, CHIS"
2023-10-04,3.9,17.62,-101.24,45.3,"PETATLAN, GRO"
2023-10-04,3.5,16.02,-97.62,16.4,"RIO GRANDE, OAX"
2023-10-04,3.0,16.0,-97.63,16.3,"RIO GRANDE, OAX"
2023-10-04,3.7,14.64,-94.3,10.0,"PIJIJIAPAN, CHIS"
2023-10-04,4.0,16.12,-97.62,16.1,"RIO GRANDE, OAX"
2023-10-04,3.8,17.56,-94.77,141.7,"SAYULA DE ALEMAN, VER"
2023-10-04,3.7,15.25,-93.34,85.4,"PIJIJIAPAN, CHIS"
2023-10-04,3.0,16.39,-97.52,5.9,"RIO GRANDE, OAX"
2023-10-04,3.6,15.68,-93.7,83.6,"TONALA, CHIS"
2023-10-04,3.9,17.19,-100.92,24.5,"TECPAN, GRO"
2023-10-04,3.4,16.3,-98.38,4.0,"PINOTEPA NACIONAL, OAX"
2023-10-04,3.3,16.75,-99.68,18.3,"ACAPULCO, GRO"
2023-10-04,3.6,18.23,-94.41,17.0,"ALLENDE, VER"
2023-10-04,3.7,14.86,-93.7,12.8,"PIJIJIAPAN, CHIS"
2023-10-05,3.4,16.54,-98.46,24.4,"OMETEPEC, GRO"
2023-10-05,3.3,18.71,-103.93,3.3,"TECOMAN, COL"
2023-10-05,3.5,18.39,-103.09,51.7,"COALCOMAN, MICH"
2023-10-05,3.3,31.74,-115.94,11.9,"RODOLFO SANCHEZ T(MRO), BC"
2023-10-05,3.3,16.2,-98.24,8.5,"PINOTEPA NACIONAL, OAX"
2023-10-05,3.5,16.12,-95.29,19.7,"SALINA CRUZ, OAX"
2023-10-05,3.4,17.15,-94.93,126.8,"MATIAS ROMERO, OAX"
2023-10-05,3.3,31.53,-115.73,20.4,"RODOLFO SANCHEZ T(MRO), BC"
2023-10-05,3.8,18.09,-103.01,6.8,"LA MIRA, MICH"
2023-10-05,3.6,15.56,-96.68,16.1,"S PEDRO POCHUTLA, OAX"
2023-10-05,3.7,14.96,-93.56,33.2,"PIJIJIAPAN, CHIS"
2023-10-05,3.6,32.37,-115.19,3.9,"GPE VICTORIA(KM.43), BC"
2023-10-05,3.2,31.29,-115.55,10.1,"SAN FELIPE, BC"
2023-10-05,3.3,16.23,-98.09,3.0,"PINOTEPA NACIONAL, OAX"
2023-10-05,3.4,17.04,-94.63,122.8,"MATIAS ROMERO, OAX"
2023-10-05,3.6,16.09,-97.65,16.7,"RIO GRANDE, OAX"
2023-10-05,3.4,32.28,-116.6,19.4,"TERRAZAS DEL VALLE, BC"
2023-10-05,3.6,17.27,-96.09,79.4,"TLACOLULA, OAX"
2023-10-05,3.2,18.36,-103.16,3.0,"COALCOMAN, MICH"
2023-10-05,3.3,17.43,-94.87,131.3,"SAYULA DE ALEMAN, VER"
2023-10-05,3.3,17.27,-95.17,120.9,"MATIAS ROMERO, OAX"
2023-10-05,3.5,17.15,-94.65,130.0,"MATIAS ROMERO, OAX"
2023-10-05,3.7,16.46,-93.53,145.4,"CINTALAPA, CHIS"
2023-10-05,3.3,31.45,-115.64,17.7,"VICENTE GUERRERO, BC"
2023-10-05,3.6,30.52,-114.97,5.5,"SAN FELIPE, BC"
2023-10-05,3.4,16.94,-100.1,33.5,"COYUCA DE BENITEZ, GRO"
2023-10-05,4.1,27.95,-112.13,3.7,"SANTA ROSALIA, BCS"
2023-10-05,3.8,15.85,-94.32,76.0,"ARRIAGA , CHIS"
2023-10-05,3.3,30.36,-115.93,17.8,"LAZARO CARDENAS, BC"
2023-10-05,3.5,27.95,-112.14,10.3,"SANTA ROSALIA, BCS"
2023-10-05,3.6,16.64,-94.39,115.4,"UNION HIDALGO, OAX"
2023-10-05,3.0,31.18,-115.62,10.0,"VICENTE GUERRERO, BC"
2023-10-05,3.9,14.94,-93.95,7.6,"PIJIJIAPAN, CHIS"
2023-10-05,4.2,14.94,-94.04,16.1,"PIJIJIAPAN, CHIS"
2023-10-05,3.5,30.45,-116.15,15.2,"LAZARO CARDENAS, BC"
2023-10-05,3.6,15.02,-94.06,15.0,"PIJIJIAPAN, CHIS"
2023-10-05,3.0,30.99,-115.57,10.1,"VICENTE GUERRERO, BC"
2023-10-05,3.3,15.78,-96.95,13.3,"PUERTO ESCONDIDO, OAX"
2023-10-05,3.3,31.75,-116.11,15.2,"RODOLFO SANCHEZ T(MRO), BC"
2023-10-05,2.4,20.25,-99.14,5.0,"PROGRESO, HGO"
2023-10-05,3.3,17.02,-99.99,6.0,"COYUCA DE BENITEZ, GRO"
2023-10-05,3.7,16.59,-94.32,116.2,"UNION HIDALGO, OAX"
2023-10-05,3.3,16.89,-93.99,147.7,"CINTALAPA, CHIS"
2023-10-05,3.1,19.24,-105.01,35.0,"CIHUATLAN, JAL"
2023-10-05,3.2,28.02,-112.24,14.3,"SANTA ROSALIA, BCS"
2023-10-05,3.2,30.58,-116.22,10.0,"VICENTE GUERRERO, BC"
2023-10-05,3.2,16.24,-98.0,15.0,"PINOTEPA NACIONAL, OAX"
2023-10-05,3.2,16.81,-94.37,118.8,"UNION HIDALGO, OAX"
2023-10-05,3.1,19.41,-105.23,38.4,"CIHUATLAN, JAL"
2023-10-05,3.4,30.79,-114.58,2.0,"SAN FELIPE, BC"
2023-10-05,3.8,16.89,-94.87,117.2,"MATIAS ROMERO, OAX"
2023-10-05,3.1,18.69,-104.18,5.0,"CD DE ARMERIA, COL"
2023-10-05,3.7,15.69,-93.49,93.1,"PIJIJIAPAN, CHIS"
2023-10-05,3.5,16.05,-98.36,5.0,"PINOTEPA NACIONAL, OAX"
2023-10-05,3.7,16.71,-95.49,5.0,"CD IXTEPEC, OAX"
2023-10-05,3.9,16.72,-94.97,97.1,"MATIAS ROMERO, OAX"
2023-10-05,3.3,19.38,-104.12,6.3,"COQUIMATLAN, COL"
2023-10-05,3.5,30.34,-115.84,38.0,"LAZARO CARDENAS, BC"
2023-10-05,3.6,30.41,-115.59,10.0,"LAZARO CARDENAS, BC"
2023-10-05,3.7,16.49,-98.46,8.3,"OMETEPEC, GRO"
2023-10-05,3.2,16.09,-97.59,16.0,"RIO GRANDE, OAX"
2023-10-05,4.1,15.2,-94.11,16.1,"TONALA, CHIS"
2023-10-05,3.6,18.25,-103.49,5.3,"COALCOMAN, MICH"
2023-10-05,3.7,15.89,-94.0,81.5,"TONALA, CHIS"
2023-10-05,3.0,16.91,-100.11,34.2,"COYUCA DE BENITEZ, GRO"
2023-10-05,3.2,18.79,-104.25,8.5,"MANZANILLO, COL"
2023-10-05,3.0,31.29,-115.6,10.9,"VICENTE GUERRERO, BC"
2023-10-05,3.2,30.8,-114.42,10.0,"SAN FELIPE, BC"
2023-10-05,3.9,30.7,-116.09,1.6,"VICENTE GUERRERO, BC"
2023-10-05,3.5,30.57,-116.19,10.0,"LAZARO CARDENAS, BC"
2023-10-05,3.9,30.8,-114.52,1.1,"SAN FELIPE, BC"
2023-10-05,3.9,17.17,-94.23,159.2,"CINTALAPA, CHIS"
2023-10-05,3.3,16.77,-99.68,22.5,"ACAPULCO, GRO"
2023-10-05,3.1,17.65,-99.2,63.2,"CHILAPA DE ALVAREZ, GRO"
2023-10-05,3.9,30.79,-114.55,1.8,"SAN FELIPE, BC"
2023-10-05,3.1,20.32,-98.86,10.0,"ACTOPAN, HGO"
2023-10-05,3.7,18.37,-103.39,12.1,"COALCOMAN, MICH"
2023-10-05,3.2,17.24,-99.29,32.9,"TIXTLA, GRO"
2023-10-05,3.5,30.84,-115.29,21.7,"SAN FELIPE, BC"
2023-10-05,3.7,16.42,-94.31,11.6,"ARRIAGA , CHIS"
2023-10-05,3.8,15.29,-93.16,90.4,"MAPASTEPEC, CHIS"
2023-10-06,3.9,13.7,-92.09,8.7,"CD HIDALGO, CHIS"
2023-10-06,3.7,18.1,-103.3,11.8,"COALCOMAN, MICH"
2023-10-06,3.4,17.12,-95.28,5.0,"MATIAS ROMERO, OAX"
2023-10-06,3.4,17.78,-99.26,44.8,"CHILAPA DE ALVAREZ, GRO"
2023-10-06,4.3,15.36,-94.77,16.1,"SALINA CRUZ, OAX"
2023-10-06,3.8,17.51,-94.85,138.3,"SAYULA DE ALEMAN, VER"
2023-10-06,3.5,16.32,-95.69,78.0,"TEHUANTEPEC, OAX"
2023-10-06,3.6,16.84,-93.98,149.4,"CINTALAPA, CHIS"
2023-10-06,3.3,17.59,-94.73,131.7,"SAYULA DE ALEMAN, VER"
2023-10-06,3.9,26.66,-110.94,4.9,"LORETO, BCS"
2023-10-06,3.6,16.93,-99.28,42.1,"SAN MARCOS, GRO"
2023-10-06,3.4,30.77,-114.37,15.0,"SAN FELIPE, BC"
2023-10-06,3.7,30.76,-114.4,7.2,"SAN FELIPE, BC"
2023-10-06,3.5,17.27,-100.53,56.5,"TECPAN, GRO"
2023-10-06,3.4,30.88,-114.95,4.7,"SAN FELIPE, BC"
2023-10-06,3.3,17.16,-95.34,105.1,"MATIAS ROMERO, OAX"
2023-10-06,3.8,18.45,-103.18,49.6,"COALCOMAN, MICH"
2023-10-06,3.7,31.27,-114.28,15.0,"SAN FELIPE, BC"
2023-10-06,3.4,16.82,-94.69,106.1,"MATIAS ROMERO, OAX"
2023-10-06,3.8,15.56,-95.83,5.0,"CRUCECITA, OAX"
2023-10-06,3.5,16.89,-94.15,135.3,"CINTALAPA, CHIS"
2023-10-06,3.5,30.36,-116.02,16.2,"LAZARO CARDENAS, BC"
2023-10-06,3.5,30.87,-114.95,5.6,"SAN FELIPE, BC"
2023-10-06,3.7,16.29,-95.28,4.8,"TEHUANTEPEC, OAX"
2023-10-06,3.2,16.77,-97.95,51.9,"PINOTEPA NACIONAL, OAX"
2023-10-06,3.8,16.85,-94.85,108.9,"MATIAS ROMERO, OAX"
2023-10-06,3.7,15.66,-96.83,3.7,"PUERTO ESCONDIDO, OAX"
2023-10-06,3.5,18.25,-103.17,2.3,"COALCOMAN, MICH"
2023-10-06,3.5,16.55,-98.42,15.0,"OMETEPEC, GRO"
2023-10-06,3.7,30.32,-116.14,15.0,"LAZARO CARDENAS, BC"
2023-10-06,3.2,16.45,-98.28,4.4,"PINOTEPA NACIONAL, OAX"
2023-10-06,3.7,17.09,-99.26,47.2,"SAN MARCOS, GRO"
2023-10-06,3.4,16.36,-98.27,14.1,"PINOTEPA NACIONAL, OAX"
2023-10-06,3.7,17.35,-95.06,129.7,"MATIAS ROMERO, OAX"
2023-10-06,4.1,14.55,-92.84,25.2,"TAPACHULA, CHIS"
2023-10-06,4.1,15.55,-97.52,16.2,"RIO GRANDE, OAX"
2023-10-06,3.5,16.38,-95.13,37.3,"S BLAS ATEMPA, OAX"
2023-10-06,3.8,16.28,-98.09,3.4,"PINOTEPA NACIONAL, OAX"
2023-10-06,3.5,16.48,-93.66,135.0,"CINTALAPA, CHIS"
2023-10-06,3.4,16.82,-99.46,8.2,"SAN MARCOS, GRO"
2023-10-06,3.7,16.25,-95.08,22.2,"SALINA CRUZ, OAX"
2023-10-06,3.5,16.02,-97.11,36.1,"PUERTO ESCONDIDO, OAX"
2023-10-06,4.0,17.18,-95.15,122.1,"MATIAS ROMERO, OAX"
2023-10-06,3.3,17.08,-97.04,83.3,"STA MARIA ATZOMPA, OAX"
2023-10-06,3.5,16.82,-94.16,128.3,"CINTALAPA, CHIS"
2023-10-06,3.6,18.27,-100.69,40.4,"CD ALTAMIRANO, GRO"
2023-10-06,3.7,16.86,-94.53,118.8,"UNION HIDALGO, OAX"
2023-10-06,3.7,17.35,-94.87,128.3,"MATIAS ROMERO, OAX"
2023-10-06,3.7,30.41,-113.91,10.0,"PUERTO PEÑASCO, SON"
2023-10-06,3.5,16.15,-98.76,9.0,"OMETEPEC, GRO"
2023-10-06,6.0,16.96,-95.11,110.3,"MATIAS ROMERO, OAX"
2023-10-06,3.5,16.99,-95.19,111.3,"MATIAS ROMERO, OAX"
2023-10-06,3.6,16.96,-95.15,110.1,"MATIAS ROMERO, OAX"
2023-10-06,3.1,16.74,-99.49,31.0,"SAN MARCOS, GRO"
2023-10-06,3.2,31.47,-115.58,12.2,"SAN FELIPE, BC"
2023-10-06,3.8,30.4,-113.9,10.0,"PUERTO PEÑASCO, SON"
2023-10-07,3.3,15.59,-95.07,26.6,"SALINA CRUZ, OAX"
2023-10-07,3.8,16.9,-95.1,111.3,"MATIAS ROMERO, OAX"
2023-10-07,3.7,17.2,-94.58,136.9,"MATIAS ROMERO, OAX"
2023-10-07,3.1,15.99,-98.83,17.5,"OMETEPEC, GRO"
2023-10-07,3.3,17.32,-94.48,144.8,"MINATITLAN, VER"
2023-10-07,2.9,18.74,-104.07,10.0,"CD DE ARMERIA, COL"
2023-10-07,3.8,18.09,-100.37,52.1,"ARCELIA, GRO"
2023-10-07,2.9,19.08,-103.56,31.4,"COLIMA, COL"
2023-10-07,3.8,17.99,-101.96,26.7,"CD LAZARO CARDENAS, MICH"
2023-10-07,3.5,15.99,-97.69,16.1,"RIO GRANDE, OAX"
2023-10-07,3.6,15.28,-94.77,16.1,"SALINA CRUZ, OAX"
2023-10-07,3.1,31.36,-115.52,9.2,"SAN FELIPE, BC"
2023-10-07,3.8,19.51,-102.52,1.3,"LOS REYES DE SALGADO, MICH"
2023-10-07,3.9,16.01,-95.21,10.0,"SALINA CRUZ, OAX"
2023-10-07,3.1,17.86,-97.6,61.5,"H HUAJUAPAN DE LEON, OAX"
2023-10-07,3.9,15.88,-95.19,12.1,"SALINA CRUZ, OAX"
2023-10-07,3.4,16.56,-95.85,69.8,"TEHUANTEPEC, OAX"
2023-10-07,3.6,15.91,-95.1,15.0,"SALINA CRUZ, OAX"
2023-10-07,3.5,15.88,-95.08,15.0,"SALINA CRUZ, OAX"
2023-10-07,3.8,15.85,-95.17,13.7,"SALINA CRUZ, OAX"
2023-10-07,3.0,17.99,-98.44,53.7,"CHIAUTLA DE TAPIA, PUE"
2023-10-07,3.6,30.43,-114.0,10.0,"SAN FELIPE, BC"
2023-10-07,3.0,31.04,-115.23,11.3,"SAN FELIPE, BC"
2023-10-07,3.8,18.75,-102.85,67.5,"COALCOMAN, MICH"
2023-10-07,3.8,15.71,-93.74,81.3,"TONALA, CHIS"
2023-10-07,4.2,16.79,-94.43,116.0,"UNION HIDALGO, OAX"
2023-10-07,3.9,17.99,-106.13,10.0,"CIHUATLAN, JAL"
2023-10-07,3.8,18.91,-102.15,76.7,"NUEVA ITALIA, MICH"
2023-10-07,2.7,19.32,-104.31,29.5,"CIHUATLAN, JAL"
